method,status,solver_status,solve_time_s,solver_inaccurate,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,mainlobe_exclusion_s,label,channel_kind,realization,psl_max_db_request,validation_psl_violation,sensing_model,min_sensing_surrogate,sensing_fraction,s_max,min_unknown_fim,gamma_fim_kernel,c_beta,unknown_fim_representation,s0_epsilon_w,fim_fraction,j_max,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,validation_grid_isl_db,worst_delay_s,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s
exact_fim_psl,ok,optimal,0.4838077439999324,False,,327.7891721671541,4916837.582507311,0.9999999996768111,3.3571428562194603,1464589.9185965091,79911615093.43744,2.1081833624444826e+18,2.1081833624444826e+18,2.108181971098174e+18,4.743420415008299e-19,0.10323727116350294,-12.891241039941582,-7.631747439463608,0.018624634118546028,8.892833123933498e-06,64,229.65102251749295,79911562379.67184,79911562353.8453,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,9,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466492297914,-12.85711038930857,-7.631705554329265,-1.46484375e-06,-0.39935608542372236,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,306.3003724239443,4594505.586359165,0.9999999999996805,3.3571428571419446,1368576.1321073573,79643188663.77936,2.101101887087191e+18,2.101101887087191e+18,2.1001722969785649e+18,4.759407462083261e-19,0.10341109834377045,-12.044355668262982,-7.723914893032656,0.01699432683498614,8.192834323198567e-06,64,5936.035783730055,79607952142.97908,79607952142.95364,1.0416666666666667e-06,Water-filling (comm. only),ordinary,10,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005134185998031171,False,,300.9733786772945,4514600.680159417,0.999999999156282,3.3571428547322344,1344774.6716514097,106548749936.18636,2.810909298255098e+18,2.810909298255098e+18,2.809968345512713e+18,3.557567654782603e-19,0.08940612889285694,-7.538326720367078,-2.141935472596648,0.036851746971398605,5.505198049802405e-05,64,5972.204490183801,106513082799.61089,106513082709.74388,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,10,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006227851001312956,False,,306.29962075079357,4594494.3112619035,0.9999999992617306,3.357142855033516,1368572.7744272694,79946116003.08997,2.1090935460721518e+18,2.1090935460721518e+18,2.1081820252022671e+18,4.741373382239681e-19,0.10321499263203981,-11.971442984492453,-7.649342731674463,0.017108437843871033,8.285543947053632e-06,64,5878.060771273105,79911564463.68095,79911564404.6847,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,10,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.46790703799706534,False,,306.1963035965363,4592944.553948045,0.999999999706941,3.3571428563055457,1368111.144070428,79941417165.9966,2.108969583990151e+18,2.108969583990151e+18,2.1081819716392105e+18,4.741652073084948e-19,0.10321802599901415,-12.887829444966732,-7.71178546289395,0.018713854105656322,8.25112647661885e-06,64,5463.953847886872,79911562397.77232,79911562374.35352,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,10,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.25646648744491,-12.854539302863744,-7.7119188435812,-1.46484375e-06,-0.4019271718685484,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,311.95785373426855,4679367.806014028,1.000000000000032,3.3571428571429487,1393854.240089247,75869241133.58627,2.0015397222555996e+18,2.0015397222555996e+18,2.0015200930357322e+18,4.996153655512106e-19,0.10595186373604275,-12.942193997630733,-9.609234290225624,0.016622441156469492,1.748485305278293e-06,64,-862.5857576531404,75868497079.39455,75868497079.39697,1.0416666666666667e-06,Water-filling (comm. only),ordinary,11,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.004987932999938494,False,,304.9499818871866,4574249.7283077985,0.9999999987657175,3.357142853616336,1362542.4736931843,106548749899.94717,2.810909297299056e+18,2.810909297299056e+18,2.810889840025841e+18,3.5575676559925967e-19,0.08940612890806127,-7.691641779070522,-2.2503130343252717,0.04005516071293522,5.21125654149473e-05,64,-858.7994392906126,106548012494.9815,106548012363.47116,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,11,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006498220998764737,False,,311.8210023828897,4677315.0357433455,0.9999999992228275,3.3571428549223645,1393242.7775259241,79912131946.96896,2.1081969977841603e+18,2.1081969977841603e+18,2.108181971764198e+18,4.7433897356416845e-19,0.10323693730534421,-11.963205231952053,-8.419051157463425,0.018325275204514737,2.1761223436785793e-06,64,-754.6972095995693,79911562441.1963,79911562379.09123,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,11,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4840665519986942,False,,311.7137416845707,4675706.125268561,0.9999999997554516,3.3571428564441477,1392763.526965612,79912204443.1546,2.108198910337826e+18,2.108198910337826e+18,2.1081819710094052e+18,4.743385432448383e-19,0.1032368904771662,-12.880277786441638,-8.49112488239172,0.01987363648098919,2.1654421129613196e-06,64,-801.3068540021217,79911562370.02272,79911562350.48048,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,11,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466486050872,-12.847854661261318,-8.490959599416804,-1.46484375e-06,-0.40861181347097464,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,314.7575164207543,4721362.746311314,0.9999999999995919,3.3571428571416915,1406363.3712421565,75664100248.6995,1.9961278106083407e+18,1.9961278106083407e+18,1.9957531197292895e+18,5.009699252149789e-19,0.10609539512607964,-13.276557988915501,-8.243481836594167,0.01702479880922247,1.1305463820614489e-05,62,-3768.6631749191565,75649897426.60437,75649897426.5735,1.0416666666666667e-06,Water-filling (comm. only),ordinary,12,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005658344998664688,False,,307.82048046527143,4617307.206979072,0.9999999989065905,3.3571428540188304,1375368.1054863962,106548749912.90558,2.8109092976409175e+18,2.8109092976409175e+18,2.8104190967908357e+18,3.557567655559927e-19,0.0894061289026245,-7.846611010402683,-1.745024129765251,0.04165082468061383,6.581630972051247e-05,64,-4310.600685038588,106530168751.14113,106530168634.66003,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,12,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006750099000782939,False,,314.604212497592,4719063.1874638805,0.9999999992973292,3.3571428551352263,1405678.3971064573,79925983972.73735,2.108562434150662e+18,2.108562434150662e+18,2.1081819713495475e+18,4.742567655592349e-19,0.10322799088635494,-12.191783164027976,-7.133075991189658,0.01920145504375161,1.3013711859563821e-05,64,-3797.5794097999733,79911562419.52527,79911562363.37375,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,12,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.46171822100222926,False,,314.5443065329588,4718164.597994382,0.999999999707105,3.357142856306014,1405410.7316678055,79928055374.1774,2.1086170807004508e+18,2.1086170807004508e+18,2.108181970534059e+18,4.742444748042234e-19,0.10322665325845089,-12.893955107265098,-7.150753570817525,0.0205899167868984,1.3238406469191912e-05,64,-4061.1626069353088,79911562355.86797,79911562332.46227,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,12,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.25646649668508,-12.858877470359467,-7.150614599254295,-1.46484375e-06,-0.3975890043728256,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,322.25792851968697,4833868.927795305,0.9999999999991146,3.3571428571403277,1439875.850833729,76818202489.33296,2.0265746879417354e+18,2.0265746879417354e+18,2.0265742106953882e+18,4.934434471870549e-19,0.10529540037118347,-13.5359503923457,-9.294720890450085,0.016578836942661823,2.315847213095769e-06,64,134.4999335563279,76818184399.16884,76818184399.10083,1.0416666666666667e-06,Water-filling (comm. only),ordinary,13,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.00539014199966914,False,,315.5970267501476,4733955.401252214,0.9999999990508235,3.3571428544309243,1410114.375980189,106548749931.5739,2.810909298133415e+18,2.810909298133415e+18,2.810908794808679e+18,3.5575676549366083e-19,0.0894061288947921,-7.969934394239109,-2.138640807647384,0.039464934398273734,5.502754108792486e-05,64,138.12583005576047,106548730953.96255,106548730852.829,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,13,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0063693079973745625,False,,322.1766578584492,4832649.867876737,0.9999999996182649,3.3571428560521857,1439512.7270692515,79911577350.10394,2.1081823667210496e+18,2.1081823667210496e+18,2.108181976900588e+18,4.743422655390789e-19,0.10323729554368928,-12.713270724554533,-8.384174653012805,0.01805063321155729,2.835538345200345e-06,64,121.55786927993225,79911562604.29341,79911562573.78836,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,13,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4438565179989382,False,,322.1727540363825,4832591.310545738,0.9999999997548017,3.357142856442291,1439495.2842927403,79911577963.897,2.1081823829137938e+18,2.1081823829137938e+18,2.108181971668431e+18,4.74342261895702e-19,0.10323729514721146,-12.882368337036763,-8.383367156551904,0.01837088411027244,2.936566434944733e-06,64,124.85365782864514,79911562395.05531,79911562375.46114,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,13,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466583711688,-12.849587194438337,-8.383208919799042,-1.46484375e-06,-0.40687928029395515,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,322.2427653781509,4833641.480672264,0.9999999999996749,3.3571428571419286,1439808.1006261788,79425549244.72926,2.0953602461290273e+18,2.0953602461290273e+18,2.0952911469705103e+18,4.772449042342013e-19,0.10355268335565296,-11.892035850748785,-7.724313001547004,0.0167384625535955,8.34980682462978e-06,62,1618.4047433992541,79422930010.84163,79422930010.81581,1.0416666666666667e-06,Water-filling (comm. only),ordinary,14,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.0048960790009004995,False,,316.52707534906244,4747906.1302359365,0.99999999951494,3.3571428557569716,1414269.9117179434,106548749963.28941,2.8109092989701156e+18,2.8109092989701156e+18,2.8108689655361393e+18,3.5575676538776555e-19,0.0894061288814857,-7.541965503519502,-2.2163565608630815,0.03698821566381434,5.296412596104702e-05,64,1236.4693718800672,106547221158.46436,106547221106.78256,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,14,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0064581919978081714,False,,322.24067576490233,4833610.136473535,0.9999999996927267,3.3571428562649337,1439798.764432467,79914071117.9491,2.108248155904196e+18,2.108248155904196e+18,2.1081819842264182e+18,4.743274633963168e-19,0.10323568473940321,-11.781515467815131,-7.619119276133276,0.01691510314324519,8.37973440206251e-06,64,1583.7507609121594,79911562876.03186,79911562851.47717,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,14,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4778266559987969,False,,322.0753089394574,4831129.634091861,0.9999999997614739,3.3571428564613544,1439059.8912982165,79914082381.05682,2.108248453041181e+18,2.108248453041181e+18,2.1081819728129503e+18,4.743273965445034e-19,0.1032356774643733,-12.896464735235366,-7.58725930563457,0.018609153776614828,9.27114750064621e-06,64,1587.4388847378953,79911562437.90564,79911562418.84465,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,14,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466482814197,-12.860935817733221,-7.58713028385618,-1.46484375e-06,-0.3955306569990711,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,332.077091737685,4981156.376065275,0.9999999999996199,3.3571428571417714,1483748.7077646041,74387567696.07455,1.962451045523365e+18,1.962451045523365e+18,1.961287562014892e+18,5.095668512501979e-19,0.1070018512075526,-13.810770986668292,-9.178973111061179,0.0167341876233209,7.343229761949053e-06,63,-6640.960227455609,74343465343.36018,74343465343.33192,1.0416666666666667e-06,Water-filling (comm. only),ordinary,15,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005227271998592187,False,,324.2911620318207,4864367.430477311,0.9999999997121639,3.3571428563204684,1448960.5115609549,106548749977.40614,2.8109092993425347e+18,2.8109092993425347e+18,2.807469468598991e+18,3.5575676534063116e-19,0.08940612887556298,-7.965979165124475,-1.659474905859331,0.04401025176159188,6.851001096189645e-05,64,-11418.769339530723,106418361714.8453,106418361684.21426,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,15,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006529939000756713,False,,331.8106878838239,4977160.318257359,0.9999999994021647,3.3571428554347564,1482558.3934267245,79952916351.61879,2.1092729490489352e+18,2.1092729490489352e+18,2.1081819710560517e+18,4.740970107500298e-19,0.103210603093291,-12.346355027187446,-7.606718649521938,0.01959088474547325,8.771224552122518e-06,64,-6430.7075345471685,79911562400.02258,79911562352.24863,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,15,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.45997927200005506,False,,331.7749737846128,4976624.606769192,0.9999999996518056,3.357142856148016,1482398.8194769192,79949564609.84486,2.109184525279315e+18,2.109184525279315e+18,2.1081819702548237e+18,4.74116886414939e-19,0.1032127665301151,-12.883667257317711,-7.586038567122985,0.02092362727426994,9.251937425641906e-06,64,-6164.599579889338,79911562349.70248,79911562321.87773,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,15,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466517819636,-12.850489231160001,-7.58589347044774,-1.46484375e-06,-0.40597724357229126,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,320.38058828061,4805708.824209151,1.0000000000003209,3.3571428571437743,1431487.7348704198,77830312500.07855,2.053275605988787e+18,2.053275605988787e+18,2.0532755579266348e+18,4.870266792647324e-19,0.10460852620271606,-13.322265098715283,-8.47766778263057,0.016872027143076455,5.864100874390087e-06,64,-42.68274783536703,77830310678.23662,77830310678.2616,1.0416666666666667e-06,Water-filling (comm. only),ordinary,16,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005436035997263389,False,,314.3550474883325,4715325.712324987,0.9999999990207984,3.3571428543451383,1404565.106969445,106548749929.98103,2.8109092980913925e+18,2.8109092980913925e+18,2.8109089972340997e+18,3.557567654989793e-19,0.0894061288954604,-7.911025590775478,-2.04328892425786,0.03850378300947599,5.752991387658193e-05,64,-106.79011044285916,106548738630.18607,106548738525.85336,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,16,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006842332000815077,False,,320.3449132374337,4805173.698561505,0.9999999993510116,3.357142855288605,1431328.3365322913,79911564159.66205,2.1081820187382175e+18,2.1081820187382175e+18,2.1081819769535572e+18,4.7434234383543265e-19,0.10323730406401739,-12.757767283767862,-7.927239474101917,0.017894342708864246,6.320808308110016e-06,64,-39.7978125076202,79911562627.65785,79911562575.79617,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,16,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.49060352299784427,False,,320.34311603654965,4805146.740548245,0.9999999996971657,3.3571428562776164,1431320.306064118,79911563195.94012,2.1081819933138468e+18,2.1081819933138468e+18,2.1081819718224266e+18,4.743423495559328e-19,0.10323730468653088,-12.874669031693895,-7.926398453655448,0.018117288649481266,6.393844010330212e-06,64,-28.541928843203642,79911562405.49838,79911562381.29842,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,16,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466686925126,-12.843263450569344,-7.926243590464367,-1.46484375e-06,-0.4132030241629483,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,324.16305659820466,4862445.84897307,0.9999999999991059,3.357142857140303,1448388.125227123,77040623035.70735,2.032442461916571e+18,2.032442461916571e+18,2.032147146475269e+18,4.92018848620694e-19,0.10514329367986042,-13.407575550205248,-8.273279749017128,0.016997322103317922,8.74610263797419e-06,63,-3345.752731541338,77029428974.43561,77029428974.36674,1.0416666666666667e-06,Water-filling (comm. only),ordinary,17,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005094610998639837,False,,317.86292267070087,4767943.8400605135,0.999999999327434,3.35714285522124,1420238.591469263,106548749949.90994,2.810909298617146e+18,2.810909298617146e+18,2.8104711861845555e+18,3.5575676543243846e-19,0.08940612888709913,-7.8816080490344085,-2.0077028733509046,0.039162362562856955,5.8560589306052085e-05,64,-4075.149560871535,106532143177.62755,106532143105.97765,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,17,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
