method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4847546789969783,False,,exact_efim,262.7535557179692,3941303.3357695383,0.9999999997228293,3.357142856350941,1174005.2492295646,88855277701.03348,2.3441300478744356e+18,2.3441300478744356e+18,2.342424412698744e+18,4.2659749227938974e-19,0.09790386935946928,-13.041469383342,-5.123389938912809,0.03663570215093386,2.3579585404143257e-05,64,8040.699566426686,88790624876.14403,88790624851.53386,3.9413033357695384,1.1740052492295645,88855277701.03348,2.344130047874436e+18,2.342424412698744e+18,2.3441300478744356e+18,0.0727619688693628,8040.699566426686,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-5.430070180338856e-10,False,False,True,-13.256466474732292,-13.256466466819326,-13.041469383342,-13.041469383342,-0.214997091390293,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,304,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5071735660021659,False,,exact_efim,262.7535557179692,3941303.3357695383,0.9999999997228293,3.357142856350941,1174005.2492295646,88855277701.03348,2.3441300478744356e+18,2.3441300478744356e+18,2.342424412698744e+18,4.2659749227938974e-19,0.09790386935946928,-13.041469383342,-5.123389938912809,0.03663570215093386,2.3579585404143257e-05,64,8040.699566426686,88790624876.14403,88790624851.53386,3.9413033357695384,1.1740052492295645,88855277701.03348,2.344130047874436e+18,2.342424412698744e+18,2.3441300478744356e+18,0.0727619688693628,8040.699566426686,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-5.430070180338856e-10,False,False,True,-13.256466474732292,-13.256466466819326,-13.041469383342,-13.041469383342,-0.214997091390293,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,304,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.126812949696427,-0.214997091390293,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5071735660021659,0.0,249.0,-13.041469383342,-13.256466466819326,,0.0
uniform,Uniform,ok,ok,1.862199860624969e-05,False,,none,332.48138701194756,4987220.805179213,1.0,3.357142857142857,1485555.1334576379,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.987220805179213,1.4855551334576378,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,305,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020415000108187087,False,,none,332.484665216454,4987269.97824681,1.0000000000000238,3.357142857142925,1485569.7807543387,76229701486.90506,2.0110491849138004e+18,2.0110491849138004e+18,2.0110472219439583e+18,4.97252880487288e-19,0.10570106450265176,-13.412910132835123,-9.865112038339191,0.015779086224949165,1.845808103019826e-08,64,-272.7768921931091,76229627079.67033,76229627079.67215,4.98726997824681,1.4855697807543387,76229701486.90506,2.0110491849138e+18,2.0110472219439583e+18,2.0110491849138004e+18,9.760924083316932e-05,272.7768921931091,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.14146761366144295,False,False,True,-13.256466474732292,-13.594502419150999,-13.412910132835123,-13.412910132835123,0.15644365810283034,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,305,natural_tdl,0.01608229844451,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008067161998042138,False,,conventional_s2,331.12189566196196,4966828.43492943,0.9999999988470745,3.357142853848784,1479480.811856197,88790624847.2423,2.3424244125855263e+18,2.3424244125855263e+18,2.342422431535463e+18,4.269081190526946e-19,0.09793950720258437,-10.556687038792763,-6.235083903693957,0.02288300233812105,7.663555761738125e-06,64,-274.03023871597526,88790549857.03955,88790549754.67065,4.96682843492943,1.479480811856197,88790624847.2423,2.3424244125855263e+18,2.342422431535463e+18,2.3424244125855263e+18,8.45726356298239e-05,274.03023871597526,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.463176963014696e-07,False,False,True,-13.256466474732292,-11.020603730377827,-10.548643091234975,-10.548643091234975,-2.707823383497317,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,305,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49937551799666835,False,,conventional_s2,329.90293528122515,4948544.029218378,0.9999999994337756,3.3571428555250735,1474034.3923923967,88790624857.25424,2.342424412849656e+18,2.342424412849656e+18,2.3424230051306486e+18,4.2690811900455683e-19,0.0979395071970626,-13.023418302628233,-5.41471239944605,0.03331195064315854,1.916704439312556e-05,64,-230.99828244232475,88790571547.32317,88790571497.04778,4.948544029218377,1.4740343923923966,88790624857.25424,2.342424412849656e+18,2.3424230051306486e+18,2.342424412849656e+18,6.0096667346437526e-05,230.99828244232475,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.014452546367732e-07,False,False,True,-13.256466474732292,-13.256466469196596,-13.023418302628233,-13.023418302628233,-0.23304817210405915,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,305,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.00955270099802874,False,,exact_efim,331.121885293968,4966828.279409519,0.9999999986240556,3.3571428532115877,1479480.7658119276,88790656054.69633,2.3424252358830577e+18,2.3424252358830577e+18,2.3424244069912863e+18,4.269079690063259e-19,0.09793948999107206,-10.556599151639052,-6.235103849818371,0.02286886918887263,7.663230827542528e-06,64,-177.25548292988418,88790624757.36111,88790624635.19016,4.966828279409519,1.4794807658119276,88790656054.69633,2.342425235883057e+18,2.3424244069912863e+18,2.3424252358830577e+18,3.538605026510145e-05,177.25548292988418,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.9795669778599358e-09,False,False,True,-13.256466474732292,-11.020517678042106,-10.54855673805785,-10.54855673805785,-2.7079097366744413,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,305,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5101382909997483,False,,exact_efim,329.9029238110468,4948543.857165702,0.9999999995871958,3.3571428559634167,1474034.3409501985,88790634392.73938,2.342424664409471e+18,2.342424664409471e+18,2.342424410898075e+18,4.2690807315764904e-19,0.09793950193805782,-13.023425929550266,-5.414730104065768,0.03327521444279575,1.9166750951091525e-05,64,-98.02785661361594,88790624819.93187,88790624783.27872,4.948543857165702,1.4740343409501984,88790634392.73938,2.342424664409471e+18,2.342424410898075e+18,2.342424664409471e+18,1.0822606152156045e-05,98.02785661361594,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3117270933799438e-09,False,False,True,-13.256466474732292,-13.256466468196885,-13.023425929550266,-13.023425929550266,-0.23304054518202655,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,305,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4768312160013011,False,,exact_efim,329.9029238110468,4948543.857165702,0.9999999995871958,3.3571428559634167,1474034.3409501985,88790634392.73938,2.342424664409471e+18,2.342424664409471e+18,2.342424410898075e+18,4.2690807315764904e-19,0.09793950193805782,-13.023425929550266,-5.414730104065768,0.03327521444279575,1.9166750951091525e-05,64,-98.02785661361594,88790624819.93187,88790624783.27872,4.948543857165702,1.4740343409501984,88790634392.73938,2.342424664409471e+18,2.342424410898075e+18,2.342424664409471e+18,1.0822606152156045e-05,98.02785661361594,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3117270933799438e-09,False,False,True,-13.256466474732292,-13.256466468196885,-13.023425929550266,-13.023425929550266,-0.23304054518202655,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,305,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.417576802212642,-0.23304054518202655,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4768312160013011,0.0,249.0,-13.023425929550266,-13.256466468196885,,0.0
uniform,Uniform,ok,ok,1.5048000932438299e-05,False,,none,434.1032244620733,6511548.366931099,1.0,3.357142857142857,1939610.1518518168,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,6.511548366931099,1.9396101518518167,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,306,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00021013700097682886,False,,none,434.10912998424766,6511636.949763715,0.9999999999991318,3.357142857140377,1939636.5382289225,76280220019.50677,2.0123819364769052e+18,2.0123819364769052e+18,2.012235049723323e+18,4.9692356201065335e-19,0.10566605708473994,-13.379658636642592,-9.845557701161047,0.015746354542157448,3.244827239819234e-08,64,2359.620059543892,76274652212.7476,76274652212.68138,6.511636949763715,1.9396365382289225,76280220019.50677,2.0123819364769052e+18,2.012235049723323e+18,2.0123819364769052e+18,0.007299148880231549,2359.620059543892,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.14096052033869574,False,False,True,-13.256466474732292,-13.560875196569228,-13.379658636642592,-13.379658636642592,0.1231921619102998,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,306,natural_tdl,0.015818715811843638,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008322845002112444,False,,conventional_s2,432.7129504228806,6490694.256343209,0.9999999997138409,3.35714285632526,1933398.289594368,88790624906.32684,2.3424244141442616e+18,2.3424244141442616e+18,2.3422772180420997e+18,4.2690811876861423e-19,0.09793950716999811,-10.546934498792652,-6.235085862792613,0.023052958209445713,7.67121357469109e-06,64,2362.103473729233,88785045398.91449,88785045373.50784,6.490694256343209,1.933398289594368,88790624906.32684,2.3424244141442616e+18,2.3422772180420997e+18,2.3424244141442616e+18,0.006283921106401801,2362.103473729233,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.283913697239726e-05,True,False,True,-13.256466474732292,-11.01242747199474,-10.539414001256048,-10.539414001256048,-2.717052473476244,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,306,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4914501040002506,False,,conventional_s2,431.44422049046364,6471663.307356955,0.9999999995377375,3.3571428558221075,1927729.4965668519,88790624875.1113,2.342424413320751e+18,2.342424413320751e+18,2.3422757264768143e+18,4.2690811891869945e-19,0.09793950718721407,-13.023341915931116,-5.412340289444952,0.033671690360113575,1.9212575764120254e-05,64,2374.0345495556066,88784988876.11339,88784988835.07143,6.4716633073569545,1.9277294965668519,88790624875.1113,2.342424413320751e+18,2.3422757264768143e+18,2.342424413320751e+18,0.006347562085300386,2374.0345495556066,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.347589830244488e-05,True,False,True,-13.256466474732292,-13.256466478173827,-13.023341915931116,-13.023341915931116,-0.2331245588011761,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,306,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009728410997922765,False,,exact_efim,432.71215249671593,6490682.287450739,0.9999999994802593,3.3571428556578837,1933394.7247767001,88793063324.79211,2.342488743131145e+18,2.342488743131145e+18,2.342424413400805e+18,4.268963950978588e-19,0.09793816236256928,-10.54671629058439,-6.234781725516877,0.02293500629636994,7.663715820828379e-06,64,1561.5526400362016,88790624924.29388,88790624878.14578,6.490682287450739,1.9333947247767,88793063324.79211,2.342488743131145e+18,2.342424413400805e+18,2.342488743131145e+18,0.002746212997991362,1561.5526400362016,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.4329145333401106e-10,False,False,True,-13.256466474732292,-11.012013186445857,-10.539138094167033,-10.539138094167033,-2.7173283805652595,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,306,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5052531729998009,False,,exact_efim,431.442963401151,6471644.451017265,0.9999999995246951,3.3571428557848435,1927723.8798062121,88791648741.32455,2.342451424384332e+18,2.342451424384332e+18,2.3424244115663037e+18,4.2690319619448704e-19,0.09793894251000146,-13.023431606609483,-5.412166215643836,0.03336399364884121,1.9202929903477103e-05,64,1011.8956057062096,88790624850.81082,88790624808.6082,6.471644451017265,1.9277238798062122,88791648741.32455,2.342451424384332e+18,2.3424244115663037e+18,2.342451424384332e+18,0.0011531858354386921,1011.8956057062096,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0264548754101563e-09,False,False,True,-13.256466474732292,-13.256466478537657,-13.023431606609483,-13.023431606609483,-0.23303486812280916,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,306,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5108933629999228,False,,exact_efim,431.442963401151,6471644.451017265,0.9999999995246951,3.3571428557848435,1927723.8798062121,88791648741.32455,2.342451424384332e+18,2.342451424384332e+18,2.3424244115663037e+18,4.2690319619448704e-19,0.09793894251000146,-13.023431606609483,-5.412166215643836,0.03336399364884121,1.9202929903477103e-05,64,1011.8956057062096,88790624850.81082,88790624808.6082,6.471644451017265,1.9277238798062122,88791648741.32455,2.342451424384332e+18,2.3424244115663037e+18,2.342451424384332e+18,0.0011531858354386921,1011.8956057062096,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0264548754101563e-09,False,False,True,-13.256466474732292,-13.256466478537657,-13.023431606609483,-13.023431606609483,-0.23303486812280916,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,306,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.415014176024177,-0.23303486812280916,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5108933629999228,0.0,249.0,-13.023431606609483,-13.256466478537657,,0.0
uniform,Uniform,ok,ok,1.5064000763231888e-05,False,,none,341.29423339668847,5119413.500950327,1.0,3.357142857142857,1524931.68113414,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.119413500950327,1.5249316811341398,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,307,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020888899962301366,False,,none,341.300176040548,5119502.64060822,0.9999999999997571,3.357142857142163,1524958.2333729765,77410994963.24413,2.0422134061608655e+18,2.0422134061608655e+18,2.0422041459977695e+18,4.896647906547088e-19,0.1048914637191701,-12.959291718599623,-9.467501193846845,0.01582065353681905,3.3389291214001e-08,64,-592.4614283357971,77410643952.71886,77410643952.70006,5.1195026406082205,1.5249582333729765,77410994963.24413,2.0422134061608655e+18,2.0422041459977695e+18,2.0422134061608655e+18,0.00045343758238626384,592.4614283357971,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.12816646982602825,False,False,True,-13.256466474732292,-13.16647136636675,-12.959291718599623,-12.959291718599623,-0.2971747561326694,False,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,307,natural_tdl,0.016057567133271416,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008032252997509204,False,,conventional_s2,340.1717726957889,5102576.590436833,0.9999999993828339,3.3571428553795255,1519916.4319922829,88790624878.79556,2.342424413417947e+18,2.342424413417947e+18,2.342415155112062e+18,4.269081189009854e-19,0.09793950718518213,-10.412339141527706,-6.238388542651956,0.022386553308760337,7.550375831662001e-06,64,-592.402013750835,88790273993.44823,88790273938.64989,5.102576590436833,1.5199164319922829,88790624878.79556,2.342424413417947e+18,2.342415155112062e+18,2.342424413417947e+18,0.0003952445949653824,592.402013750835,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-3.952681921999395e-06,True,False,True,-13.256466474732292,-10.898281089955365,-10.411389846239693,-10.411389846239693,-2.845076628492599,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,307,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
