method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s,asymmetry
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5045304640007089,False,,conventional_s2,281.5789414991204,4223684.122486806,0.9999999997743336,3.357142856498096,1258118.6750249336,88790624879.61191,2.3424244134394834e+18,2.3424244134394834e+18,2.1446713469642476e+18,4.269081188970604e-19,0.0979395071847319,-12.877084261360077,-3.5922928554778313,0.05192220623589477,6.83375593479705e-05,64,-86578.96239528136,81294708170.20543,81294708151.85994,4.223684122486805,1.2581186750249336,88790624879.61191,2.3424244134394834e+18,2.1446713469642476e+18,2.3424244134394834e+18,8.442238961506826,86578.96239528136,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.08442238982270231,True,True,True,-13.256466474732292,-13.256466472220886,-12.859552293100304,-12.859552293100304,-0.3969141816319883,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,2,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim,Exact EFIM,ok,optimal,0.00984339199931128,False,,exact_efim,281.2271819137327,4218407.72870599,0.9999999993475794,3.3571428552787985,1256546.983716505,90210796983.29979,2.379890596513143e+18,2.379890596513143e+18,2.3424244094536556e+18,4.2018738233813498e-19,0.09716552705515805,-10.697005122709163,-3.7766308152912775,0.03891567669601528,4.59296517731083e-05,64,-37685.17288933357,88790624786.4562,88790624728.52737,4.21840772870599,1.256546983716505,90210796983.29979,2.3798905965131433e+18,2.3424244094536556e+18,2.379890596513143e+18,1.5742819066716847,37685.17288933357,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.9283615407436184e-09,False,False,True,-13.256466474732292,-11.039943756479307,-10.66216575956629,-10.66216575956629,-2.5943007151660016,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,2,controlled_tilt,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5088379090011586,False,,exact_efim,280.34741551291495,4205211.232693724,0.9999999994833071,3.357142855666592,1252616.1124170395,89557691247.29567,2.362660727676792e+18,2.362660727676792e+18,2.342424409432274e+18,4.232516282535841e-19,0.09751917667844862,-13.069446491471755,-2.767924470806687,0.05133044850252657,6.934789862642274e-05,64,-27695.965770760333,88790624773.59436,88790624727.71687,4.205211232693724,1.2526161124170394,89557691247.29567,2.362660727676792e+18,2.342424409432274e+18,2.362660727676792e+18,0.8565054646849907,27695.965770760333,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.9374895330376176e-09,False,False,True,-13.256466474732292,-13.256466465599072,-13.069446491471755,-13.069446491471755,-0.18701998326053726,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48865580599886016,False,,exact_efim,280.34741551291495,4205211.232693724,0.9999999994833071,3.357142855666592,1252616.1124170395,89557691247.29567,2.362660727676792e+18,2.362660727676792e+18,2.342424409432274e+18,4.232516282535841e-19,0.09751917667844862,-13.069446491471755,-2.767924470806687,0.05133044850252657,6.934789862642274e-05,64,-27695.965770760333,88790624773.59436,88790624727.71687,4.205211232693724,1.2526161124170394,89557691247.29567,2.362660727676792e+18,2.342424409432274e+18,2.362660727676792e+18,0.8565054646849907,27695.965770760333,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.9374895330376176e-09,False,False,True,-13.256466474732292,-13.256466465599072,-13.069446491471755,-13.069446491471755,-0.18701998326053726,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-2.7708804822106297,-0.18701998326053726,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48865580599886016,0.0,249.0,-13.069446491471755,-13.256466465599072,,0.0,,,,,,4.0
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8409064810002747,False,,exact_efim,267.9317032360318,4018975.548540477,0.9201122195736939,3.12889205592484,1284472.4192163113,88901626893.37718,2.34535280624376e+18,2.34535280624376e+18,2.34242441057612e+18,4.263750840972907e-19,0.09787834475980708,-13.008372948561501,-0.338257977968635,0.06249999986273803,0.00011351361454799905,64,-10983.61349422418,96499777833.85304,88790624771.07487,4.018975548540477,1.2844724192163113,88901626893.37718,2.3453528062437606e+18,2.34242441057612e+18,2.34535280624376e+18,0.12485949490602832,10983.61349422418,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4491724367941401e-09,False,False,True,-13.256466474732292,-13.256466459358025,-13.008252981077371,-13.008252981077371,-0.24821349365492118,True,0.25,4,32,-3.2877604166666667e-06,1.0416666666666667e-06,2,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.3419465447912751,-0.24821349365492118,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8409064810002747,0.0,249.0,-13.008252981077371,-13.256466459358025,,0.0,4.0,True,1284472.4191657929,0.00015806686133146286,0.7665417729986075,4.0
uniform,Uniform,ok,ok,1.4673001714982092e-05,False,,none,273.2850589564403,4099275.884346605,1.0,3.357142857142857,1221060.9017202652,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.099275884346604,1.2210609017202652,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,controlled_tilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
water_filling,Water-filling,ok,ok,0.00021001500135753304,False,,none,277.31947930360366,4159792.1895540548,1.0000000000007006,3.3571428571448587,1239087.0351855755,71771439624.26614,1.8934338235768225e+18,1.8934338235768225e+18,1.8479449292430996e+18,5.281409825620066e-19,0.1089345495218063,-14.548818549944,-8.242215602067503,0.01851891547227954,2.276970765852373e-05,60,-41524.4084016364,70047163131.10997,70047163131.15904,4.159792189554055,1.2390870351855754,71771439624.26614,1.8934338235768225e+18,1.8479449292430996e+18,1.8934338235768225e+18,2.4024549349071695,41524.4084016364,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.21109730661037368,False,False,True,-13.256466474732292,-14.548818549944,-14.548818549944,-14.548818549944,1.2923520752117081,True,0.25,4,32,-1.5625e-06,1.0416666666666667e-06,3,controlled_tilt,0.018573106565675596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2,Conventional $S_2$,ok,optimal,0.007839424000849249,False,,conventional_s2,275.279865143301,4129197.9771495145,0.9999999995305551,3.357142855801586,1229973.8660253063,88790624879.92581,2.3424244134477645e+18,2.3424244134477645e+18,2.2782533475236475e+18,4.269081188955512e-19,0.09793950718455878,-10.599204398828217,-4.551330930840762,0.03071606319983765,3.6536035585020814e-05,64,-49319.69589512503,86358192518.42052,86358192477.8801,4.129197977149515,1.2299738660253063,88790624879.92581,2.3424244134477645e+18,2.2782533475236475e+18,2.3424244134477645e+18,2.7395149041187192,49319.69589512503,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.0273951492583154,True,True,True,-13.256466474732292,-11.084782616045992,-10.599204398828217,-10.599204398828217,-2.6572620759040753,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,3,controlled_tilt,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4979905920008605,False,,conventional_s2,274.33677732096976,4115051.6598145464,0.9999999995414346,3.3571428558326706,1225760.0693593042,88790624858.66353,2.342424412886835e+18,2.342424412886835e+18,2.2767946519296622e+18,4.2690811899778087e-19,0.09793950719628534,-12.995871564825505,-4.037579950475211,0.04444736597010434,4.710306229275145e-05,64,-49877.09773293664,86302900021.11893,86302899981.5434,4.115051659814546,1.2257600693593043,88790624858.66353,2.342424412886835e+18,2.2767946519296622e+18,2.342424412886835e+18,2.801787780050072,49877.09773293664,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.028017878250245865,True,True,True,-13.256466474732292,-13.256466464747682,-12.995871564825505,-12.995871564825505,-0.26059490990678746,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim,Exact EFIM,ok,optimal,0.009378871996887028,False,,exact_efim,274.9499810310566,4124249.7154658493,0.9999999993507049,3.3571428552877287,1228499.9159240052,89561738160.29869,2.3627674910634696e+18,2.3627674910634696e+18,2.3424244098787205e+18,4.2323250331749956e-19,0.0975169734157021,-10.459380533970897,-4.267180108094425,0.029915486799851183,3.598002273723739e-05,64,-27768.92897033937,88790624802.29094,88790624744.63962,4.124249715465849,1.2284999159240053,89561738160.29869,2.362767491063469e+18,2.3424244098787205e+18,2.3627674910634696e+18,0.8609853175012467,27768.92897033937,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7468978583021163e-09,False,False,True,-13.256466474732292,-10.873657462180509,-10.44196002502047,-10.44196002502047,-2.814506449711823,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,controlled_tilt,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal_inaccurate,0.5316181599991978,True,,exact_efim,273.9250552333547,4108875.8285003207,0.9999999994654571,3.3571428556155922,1223920.460110085,89098880788.77925,2.3505566477626414e+18,2.3505566477626414e+18,2.342424412835644e+18,4.254311424282593e-19,0.09776993945652707,-13.043113144520408,-4.210579370076612,0.03697450839124969,3.8287621199813575e-05,64,-17557.21880654626,88790624904.18547,88790624856.72308,4.108875828500321,1.223920460110085,89098880788.77925,2.350556647762641e+18,2.342424412835644e+18,2.3505566477626414e+18,0.345970599548754,17557.21880654626,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.845632555869524e-10,False,False,True,-13.256466474732292,-13.256466463845488,-13.043113144520408,-13.043113144520408,-0.21335333021188418,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal_inaccurate,0.5457507589999295,True,,exact_efim,273.9250552333547,4108875.8285003207,0.9999999994654571,3.3571428556155922,1223920.460110085,89098880788.77925,2.3505566477626414e+18,2.3505566477626414e+18,2.342424412835644e+18,4.254311424282593e-19,0.09776993945652707,-13.043113144520408,-4.210579370076612,0.03697450839124969,3.8287621199813575e-05,64,-17557.21880654626,88790624904.18547,88790624856.72308,4.108875828500321,1.223920460110085,89098880788.77925,2.350556647762641e+18,2.342424412835644e+18,2.3505566477626414e+18,0.345970599548754,17557.21880654626,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.845632555869524e-10,False,False,True,-13.256466474732292,-13.256466463845488,-13.043113144520408,-13.043113144520408,-0.21335333021188418,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.213519668212839,-0.21335333021188418,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5457507589999295,0.0,249.0,-13.043113144520408,-13.256466463845488,,0.0,,,,,,4.0
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.852264010001818,False,,exact_efim,262.3517790514944,3935276.685772416,0.9228453699672681,3.1367010570493377,1254590.9266451711,88836663292.71614,2.343638973005401e+18,2.343638973005401e+18,2.3424244112500275e+18,4.26686879471728e-19,0.09791412597580952,-13.046439418724663,-0.5665798329558187,0.06249999990696829,0.00010656615662555031,64,-7063.112040057168,96213978729.46898,88790624796.61966,3.935276685772416,1.2545909266451711,88836663292.71614,2.3436389730054016e+18,2.3424244112500275e+18,2.343638973005401e+18,0.0518237565326052,7063.112040057168,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1614757632192417e-09,False,False,True,-13.256466474732292,-13.256466462272716,-13.046439418724663,-13.046439418724663,-0.21002705600762894,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,3,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.5701357230409805,-0.21002705600762894,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.852264010001818,0.0,249.0,-13.046439418724663,-13.256466462272716,,0.0,4.0,True,1254590.9264860675,0.0004990603774785995,0.8041291980007372,4.0
uniform,Uniform,ok,ok,1.3355002010939643e-05,False,,none,288.604723321235,4329070.849818525,1.0,3.357142857142857,1289510.4659033904,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.329070849818525,1.2895104659033905,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,controlled_tilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
water_filling,Water-filling,ok,ok,0.00016559999858145602,False,,none,293.62289023532384,4404343.3535298575,1.000000000000626,3.3571428571446456,1311932.0627528757,71856034734.0572,1.895665564266798e+18,1.895665564266798e+18,1.8295556605292434e+18,5.27519209532499e-19,0.10887040707309836,-15.00712177240657,-7.657174807696312,0.01863987330941803,3.023636876200937e-05,58,-50059.213935300904,69350109834.192,69350109834.23541,4.404343353529858,1.3119320627528757,71856034734.0572,1.895665564266798e+18,1.8295556605292434e+18,1.895665564266798e+18,3.487424416190445,50059.213935300904,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.2189478347231183,False,False,True,-13.256466474732292,-15.00712177240657,-14.974885076562837,-14.974885076562837,1.7184186018305443,True,0.25,4,32,-1.5299479166666667e-06,1.0416666666666667e-06,4,controlled_tilt,0.018674968007865864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2,Conventional $S_2$,ok,optimal,0.008029708998947171,False,,conventional_s2,291.5910403997493,4373865.60599624,0.999999999382958,3.3571428553798803,1302853.5854490206,88790624877.99124,2.342424413396728e+18,2.342424413396728e+18,2.2551806563931356e+18,4.2690811890485264e-19,0.09793950718562573,-10.80584040653224,-4.245610481683382,0.03078347972077366,4.505152391519602e-05,64,-57506.6333576343,85483612052.64941,85483611999.90244,4.37386560599624,1.3028535854490206,88790624877.99124,2.342424413396728e+18,2.2551806563931356e+18,2.342424413396728e+18,3.7245068188595605,57506.6333576343,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.03724506842450136,True,True,True,-13.256466474732292,-11.187192820257941,-10.787937009653586,-10.787937009653586,-2.4685294650787064,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,controlled_tilt,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.47751099200104363,False,,conventional_s2,290.80358344509233,4362053.751676385,0.9999999998903536,3.357142856829582,1299335.1601950657,88790624890.48651,2.3424244137263713e+18,2.3424244137263713e+18,2.254575255710731e+18,4.2690811884477494e-19,0.09793950717873434,-13.03692364986581,-3.631625002265296,0.043233977988178934,5.789851443563005e-05,64,-57705.81313325838,85460664030.85155,85460664021.4811,4.3620537516763855,1.2993351601950656,88790624890.48651,2.3424244137263713e+18,2.254575255710731e+18,2.3424244137263713e+18,3.7503518790554393,57705.81313325838,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.03750351889094709,True,True,True,-13.256466474732292,-13.256466473339636,-13.03692364986581,-13.03692364986581,-0.21954282486648147,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim,Exact EFIM,ok,optimal,0.009551488001307007,False,,exact_efim,291.1530130377953,4367295.195566929,0.999999999819346,3.357142856626703,1300896.4414327126,89823673303.23628,2.3696777169390797e+18,2.3696777169390797e+18,2.342424421294951e+18,4.2199831346336124e-19,0.09737468480608792,-10.652572140166894,-3.866590098752697,0.03505455051037909,4.4328142604920236e-05,64,-32141.06603779716,88790625193.41725,88790625177.37686,4.367295195566929,1.3008964414327127,89823673303.23628,2.36967771693908e+18,2.342424421294951e+18,2.3696777169390797e+18,1.150084479814071,32141.06603779716,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,3.1267835855520694e-09,False,False,True,-13.256466474732292,-10.976651545273118,-10.614884793692308,-10.614884793692308,-2.641581681039984,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,controlled_tilt,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.50394295300066,False,,exact_efim,290.2302307547122,4353453.461320682,0.9999999996792738,3.357142856226497,1296773.3718111897,89272481552.98758,2.355136485654588e+18,2.355136485654588e+18,2.3424244111967954e+18,4.2460384189668714e-19,0.09767483066483869,-13.071413926235355,-3.1786173085334752,0.05324626986666035,5.9580296319404915e-05,64,-21951.235922842046,88790624823.07933,88790624794.60185,4.353453461320682,1.2967733718111898,89272481552.98758,2.3551364856545884e+18,2.3424244111967954e+18,2.355136485654588e+18,0.5397595653255447,21951.235922842046,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1842009908434556e-09,False,False,True,-13.256466474732292,-13.256466469430784,-13.071413926235355,-13.071413926235355,-0.18505254849693742,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5103894169988052,False,,exact_efim,290.2302307547122,4353453.461320682,0.9999999996792738,3.357142856226497,1296773.3718111897,89272481552.98758,2.355136485654588e+18,2.355136485654588e+18,2.3424244111967954e+18,4.2460384189668714e-19,0.09767483066483869,-13.071413926235355,-3.1786173085334752,0.05324626986666035,5.9580296319404915e-05,64,-21951.235922842046,88790624823.07933,88790624794.60185,4.353453461320682,1.2967733718111898,89272481552.98758,2.3551364856545884e+18,2.3424244111967954e+18,2.355136485654588e+18,0.5397595653255447,21951.235922842046,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1842009908434556e-09,False,False,True,-13.256466474732292,-13.256466469430784,-13.071413926235355,-13.071413926235355,-0.18505254849693742,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.181764424628215,-0.18505254849693742,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5103894169988052,0.0,249.0,-13.071413926235355,-13.256466469430784,,0.0,,,,,,4.0
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.853491957001097,False,,exact_efim,278.13437046168934,4172015.55692534,0.9228024828243029,3.136578522355151,1330116.7266148063,88877644299.34958,2.344720110913324e+18,2.344720110913324e+18,2.342424410441668e+18,4.264901364327345e-19,0.09789154953302813,-13.044640949276975,-0.3169672978799548,0.06249999993216742,0.00011531865374621696,64,-9710.777377340155,96218450230.24683,88790624765.9784,4.17201555692534,1.3301167266148064,88877644299.34958,2.344720110913324e+18,2.342424410441668e+18,2.344720110913324e+18,0.09790936073652332,9710.777377340155,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5065709642335325e-09,False,False,True,-13.256466474732292,-13.25646645849125,-13.044640949276975,-13.044640949276975,-0.21182552545531763,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,4,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.32048786607669866,-0.21182552545531763,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.853491957001097,0.0,249.0,-13.044640949276975,-13.25646645849125,,0.0,4.0,True,1330116.7268447399,-0.0007212045602500439,0.8057832110025629,4.0
uniform,Uniform,ok,ok,1.5650999557692558e-05,False,,none,263.09649095539487,3946447.364330923,1.0,3.357142857142857,1175537.512779424,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.9464473643309232,1.1755375127794239,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,5,controlled_tilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
water_filling,Water-filling,ok,ok,0.00020579099873430096,False,,none,267.8376825995424,4017565.238993136,0.9999999999993864,3.357142857141104,1196721.560551772,71564854469.66412,1.887983810016832e+18,1.887983810016832e+18,1.8438066070640036e+18,5.296655589388156e-19,0.10909166605368988,-13.035923079510463,-7.369164881792028,0.01904252530363004,2.9606421786489955e-05,60,-40921.34230387635,69890298213.75702,69890298213.71413,4.017565238993136,1.1967215605517718,71564854469.66412,1.8879838100168317e+18,1.8438066070640036e+18,1.887983810016832e+18,2.339914289436336,40921.34230387635,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.21286398994684091,False,False,True,-13.256466474732292,-13.035923079510463,-13.035923079510463,-13.035923079510463,-0.22054339522182964,True,0.25,4,32,-1.5625e-06,1.0416666666666667e-06,5,controlled_tilt,0.019080612082797786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
