method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,map_role,realization,classification,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4932816649998131,False,,exact_efim,255.44267593687627,3831640.139053144,0.9999999988753909,3.3571428539296884,1141339.616980563,133214198822.57494,3.5143821992678907e+18,3.5143821992678907e+18,3.513636609744085e+18,2.845450333228748e-19,0.07995878974240013,-5.7194475761131205,2.9729496652710194,0.062499999880950084,0.0002707651691596603,64.0,5316.192056285492,133185937074.40953,133185936924.62741,3.831640139053144,1.141339616980563,133214198822.57494,3.514382199267891e+18,3.513636609744085e+18,3.5143821992678907e+18,0.021215379589647813,5316.192056285492,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-3.1909845921828064e-09,False,False,True,-6.0,-5.9999999839451235,-5.702709745087013,-5.702709745087013,-0.297290254912987,False,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,0,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,1.001684047998424,False,,exact_efim,253.66128017034413,3804919.202555162,0.9999999995519502,3.357142855862715,1133380.188427334,133195380390.46472,3.513885741957703e+18,3.513885741957703e+18,3.513636616598574e+18,2.84585235102968e-19,0.07996443800853403,-5.872389133858089,3.339786936182825,0.062499999959724065,0.0002997508577313612,64.0,3072.9799900319817,133185937244.12375,133185937184.44981,3.804919202555162,1.133380188427334,133195380390.46472,3.513885741957703e+18,3.513636616598574e+18,3.513885741957703e+18,0.007089739889786284,3072.9799900319817,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-1.2401598975862083e-09,False,False,True,-6.0,-6.000000009938483,-5.872389133858089,-5.872389133858089,-0.12761086614191086,True,0.25,4.0,32.0,-2.2786458333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,-6.0,0.5011872336272722,251.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,3.2890660115851795,-0.12761086614191086,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.001684047998424,2.0,251.0,-5.702709745087013,-5.9999999839451235,-1.2044270833333335e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4665533139996114,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.43554539300021133,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.44776892799927737,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45261011000184226,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4460543469976983,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45142023600055836,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.44604817499930505,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4149989360012114,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.43399172199860914,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.43431397700260277,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4723997370019788,False,,exact_efim,235.3379236242854,3530068.854364281,0.9999999985639256,3.3571428530397878,1051509.8727979104,150955802608.9883,3.982431229210102e+18,3.982431229210102e+18,3.982121488781895e+18,2.5110289228983014e-19,0.07511325196682643,-3.1274432529802345,4.103983622721048,0.06249999986479631,0.0003824431486337469,64.0,3426.4919106187335,150944061978.95856,150944061762.19165,3.530068854364281,1.0515098727979104,150955802608.9883,3.982431229210102e+18,3.982121488781895e+18,3.982431229210102e+18,0.007777671738176574,3426.4919106187335,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,True,True,True,True,-3.758873069519233e-09,False,False,True,0.0,-3.449545469692818,-3.0997464733248616,-3.0997464733248616,3.0997464733248616,True,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.9821215037501844e+18,150944062329.57123,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48037712600125815,False,,exact_efim,235.3379236242854,3530068.854364281,0.9999999985639256,3.3571428530397878,1051509.8727979104,150955802608.9883,3.982431229210102e+18,3.982431229210102e+18,3.982121488781895e+18,2.5110289228983014e-19,0.07511325196682643,-3.1274432529802345,4.103983622721048,0.06249999986479631,0.0003824431486337469,64.0,3426.4919106187335,150944061978.95856,150944061762.19165,3.530068854364281,1.0515098727979104,150955802608.9883,3.982431229210102e+18,3.982121488781895e+18,3.982431229210102e+18,0.007777671738176574,3426.4919106187335,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,True,True,True,True,-3.758873069519233e-09,False,False,True,0.0,-3.449545469692818,-3.0997464733248616,-3.0997464733248616,3.0997464733248616,True,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.9821215037501844e+18,150944062329.57123,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,4.0047818597725975,3.0997464733248616,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48037712600125815,0.0,249.0,-3.0997464733248616,-3.449545469692818,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.46631772199907573,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-6.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4366178709969972,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-6.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4561922600005346,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45771104900268256,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.45733107900014147,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.46119170900055906,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.44363693699779105,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4098550509988854,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.45056814100098563,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4515713649998361,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.441291775998252,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,sampled_only,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.44050583700300194,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9821215037501844e+18,150944062329.57123,26381438.54281344,4.684848827941393e+18,177581250000.0,0.85,0.07511617302713747,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,0,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.514505986997392,False,,exact_efim,276.08555670716225,4141283.350607434,0.9999999996865666,3.3571428562473336,1233573.7643397828,72268531456.87447,1.9065478212089132e+18,1.9065478212089132e+18,1.9063508838804122e+18,5.245082178772285e-19,0.10855925537548355,-14.197719874175034,-11.102036573435223,0.016508184196686246,1.3453297758062781e-06,64.0,2732.2144543142417,72261066483.70148,72261066461.05244,4.141283350607434,1.2335737643397828,72268531456.87447,1.9065478212089134e+18,1.9063508838804122e+18,1.9065478212089132e+18,0.010329524720555764,2732.2144543142417,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0345916740264347,False,False,True,0.0,-14.197719874175034,-14.157172358304603,-14.157172358304603,14.157172358304603,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,1,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4859427660012443,False,,exact_efim,276.08555670716225,4141283.350607434,0.9999999996865666,3.3571428562473336,1233573.7643397828,72268531456.87447,1.9065478212089132e+18,1.9065478212089132e+18,1.9063508838804122e+18,5.245082178772285e-19,0.10855925537548355,-14.197719874175034,-11.102036573435223,0.016508184196686246,1.3453297758062781e-06,64.0,2732.2144543142417,72261066483.70148,72261066461.05244,4.141283350607434,1.2335737643397828,72268531456.87447,1.9065478212089134e+18,1.9063508838804122e+18,1.9065478212089132e+18,0.010329524720555764,2732.2144543142417,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0345916740264347,False,False,True,0.0,-14.197719874175034,-14.157172358304603,-14.157172358304603,14.157172358304603,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,1,physically_feasible,-11.108232255560285,14.157172358304603,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4859427660012443,0.0,249.0,-14.157172358304603,-14.197719874175034,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48166262499944423,False,,exact_efim,276.0855567346118,4141283.3510191776,0.9999999998850174,3.3571428568143356,1233573.7642540864,72268515650.60614,1.9065474042168172e+18,1.9065474042168172e+18,1.9063504379263844e+18,5.245083325954782e-19,0.10855926724729667,-14.19771703226231,-11.10204077604093,0.016507856090006268,1.345348890475909e-06,64.0,2732.4153486631653,72261049565.27815,72261049556.96939,4.141283351019178,1.2335737642540865,72268515650.60614,1.9065474042168172e+18,1.9063504379263844e+18,1.9065474042168172e+18,0.010331046057240783,2732.4153486631653,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.034591198072947,False,False,True,-6.0,-14.19771703226231,-14.157170789626905,-14.157170789626905,8.157170789626905,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,1,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.486159107000276,False,,exact_efim,276.0855567346118,4141283.3510191776,0.9999999998850174,3.3571428568143356,1233573.7642540864,72268515650.60614,1.9065474042168172e+18,1.9065474042168172e+18,1.9063504379263844e+18,5.245083325954782e-19,0.10855926724729667,-14.19771703226231,-11.10204077604093,0.016507856090006268,1.345348890475909e-06,64.0,2732.4153486631653,72261049565.27815,72261049556.96939,4.141283351019178,1.2335737642540865,72268515650.60614,1.9065474042168172e+18,1.9063504379263844e+18,1.9065474042168172e+18,0.010331046057240783,2732.4153486631653,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.034591198072947,False,False,True,-6.0,-14.19771703226231,-14.157170789626905,-14.157170789626905,8.157170789626905,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,1,physically_feasible,-11.108236535905716,8.157170789626905,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.486159107000276,0.0,249.0,-14.157170789626905,-14.19771703226231,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49905268300062744,False,,exact_efim,276.085556721256,4141283.3508188403,0.9999999997290825,3.3571428563688075,1233573.7643581198,72268515501.90665,1.9065474002939105e+18,1.9065474002939105e+18,1.9063504336628547e+18,5.245083336747051e-19,0.1085592673589823,-14.197716841169044,-11.102040826886384,0.016507855601047314,1.345348881486126e-06,64.0,2732.417711522829,72261049414.93521,72261049395.35843,4.14128335081884,1.2335737643581197,72268515501.90665,1.9065474002939105e+18,1.9063504336628547e+18,1.9065474002939105e+18,0.010331063944463585,2732.417711522829,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0345911935226082,False,False,True,-10.0,-14.197716841169044,-14.157170615060535,-14.157170615060535,4.157170615060535,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,1,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5024357620022784,False,,exact_efim,276.085556721256,4141283.3508188403,0.9999999997290825,3.3571428563688075,1233573.7643581198,72268515501.90665,1.9065474002939105e+18,1.9065474002939105e+18,1.9063504336628547e+18,5.245083336747051e-19,0.1085592673589823,-14.197716841169044,-11.102040826886384,0.016507855601047314,1.345348881486126e-06,64.0,2732.417711522829,72261049414.93521,72261049395.35843,4.14128335081884,1.2335737643581197,72268515501.90665,1.9065474002939105e+18,1.9063504336628547e+18,1.9065474002939105e+18,0.010331063944463585,2732.417711522829,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.0345911935226082,False,False,True,-10.0,-14.197716841169044,-14.157170615060535,-14.157170615060535,4.157170615060535,True,0.25,4.0,32.0,-1.5299479166666667e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,cutting_plane,1,physically_feasible,-11.108236586811364,4.157170615060535,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5024357620022784,0.0,249.0,-14.157170615060535,-14.197716841169044,,0.0
