method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,num_subcarriers,subcarrier_spacing_hz,bandwidth_hz,num_symbols,total_power_w,noise_bandwidth_hz,channel_model,water_level_w,sensing_model,min_sensing_surrogate,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.49584854299973813,False,,exact_efim,316.6929061202226,4750393.591803338,0.9999999994199057,3.357142855485445,1415010.857831496,88791822541.01074,2.342456009470072e+18,2.342456009470072e+18,2.342424409746728e+18,4.269023605810329e-19,0.09793884665789866,-13.023610023389358,-5.414181917596897,0.03331868507070207,1.917642969685945e-05,64,1094.4411245247693,88790624791.14333,88790624739.63638,4.750393591803339,1.415010857831496,88791822541.01074,2.342456009470072e+18,2.342424409746728e+18,2.342456009470072e+18,0.0013489996489206527,1094.4411245247693,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.8032465606178749e-09,False,False,True,-13.256466474732292,-13.256466463323736,-13.023610023389358,-13.023610023389358,-0.23285645134293453,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,-5.4170341032417735,-0.23285645134293453,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.49584854299973813,0.0,249.0,-13.023610023389358,-13.256466463323736,,0.0
uniform,Uniform,ok,ok,1.39539988595061e-05,False,,none,255.5942428005451,3833913.6420081765,1.0,3.357142857142857,1142016.8295343504,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.8339136420081767,1.1420168295343505,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.000227600998186972,False,,none,262.85278269667776,3942791.7404501666,0.9999999999996262,3.357142857141789,1174448.603538721,76144429710.35971,2.0087995927814323e+18,2.0087995927814323e+18,1.8996224798544259e+18,4.978097385092437e-19,0.10576023360777005,-12.386470664499456,-6.962383915201551,0.019370486347524342,3.9367477898665225e-05,57,64330.44656522675,72006023355.10667,72006023355.07976,3.9427917404501667,1.1744486035387212,76144429710.35971,2.0087995927814323e+18,1.8996224798544259e+18,2.0087995927814323e+18,5.434943003738726,64330.44656522675,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.18903574069468787,False,False,True,-13.256466474732292,-12.621756763707815,-12.357939194471992,-12.357939194471992,-0.8985272802602999,False,0.25,4,32,-2.44140625e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.01959151061436251,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.0076473799999803305,False,,conventional_s2,261.9008844746404,3928513.267119606,0.9999999989640465,3.35714285418299,1170195.4423013872,88790624881.73767,2.3424244134955633e+18,2.3424244134955633e+18,2.2371961396129252e+18,4.2690811888683985e-19,0.09793950718355952,-10.644933595516546,-4.670166026108621,0.026551760182089882,4.6448986246153646e-05,64,63156.34475889578,84801901090.41614,84801901002.5653,3.928513267119606,1.1701954423013872,88790624881.73767,2.3424244134955643e+18,2.2371961396129252e+18,2.3424244134955633e+18,4.492280445694621,63156.34475889578,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.04492280465067246,True,True,True,-13.256466474732292,-10.819998231012171,-10.644933595516546,-10.644933595516546,-2.611532879215746,False,0.25,4,32,-2.408854166666667e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008794714998657582,False,,exact_efim,261.4902527389472,3922353.7910842085,0.9999999992240651,3.3571428549259004,1168360.7044987616,90505645105.00732,2.3876691141154345e+18,2.3876691141154345e+18,2.342424413622819e+18,4.1881850131083694e-19,0.09700712564083983,-10.29475812701363,-4.080093617333558,0.029124525227249096,4.659466658937879e-05,64,41412.802607125464,88790624955.45706,88790624886.56133,3.9223537910842086,1.1683607044987616,90505645105.00732,2.3876691141154345e+18,2.342424413622819e+18,2.3876691141154345e+18,1.8949317652574986,41412.802607125464,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4851189473828285e-10,False,False,True,-13.256466474732292,-10.494258239151764,-10.287395216298439,-10.287395216298439,-2.9690712584338534,False,0.25,4,32,-2.44140625e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4973899819997314,False,,conventional_s2,260.1813336613377,3902720.0049200654,0.9999999996478284,3.3571428561366528,1162512.3422395121,88790624869.41747,2.34242441317054e+18,2.34242441317054e+18,2.213793243077107e+18,4.269081189460755e-19,0.09793950719035432,-13.0947384690224,-4.008425322647074,0.05446835266983742,5.778733004093631e-05,64,69827.07875371439,83914803973.40958,83914803943.85716,3.902720004920065,1.162512342239512,88790624869.41747,2.3424244131705395e+18,2.213793243077107e+18,2.34242441317054e+18,5.4913690862420195,69827.07875371439,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.05491369118525543,True,True,True,-13.256466474732292,-13.256466473375054,-13.0947384690224,-13.0947384690224,-0.1617280057098931,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49562251699899207,False,,exact_efim,259.20629258654435,3888094.388798165,0.9999999996486031,3.357142856138866,1158155.775733047,89268263125.82436,2.3550251974776346e+18,2.3550251974776346e+18,2.342424410475046e+18,4.2462390681469423e-19,0.09767713847993889,-13.151586015163232,-3.8414693324217186,0.04153599009084492,4.6901122373964834e-05,64,21854.939001255178,88790624798.44435,88790624767.2436,3.888094388798165,1.158155775733047,89268263125.82436,2.3550251974776346e+18,2.342424410475046e+18,2.3550251974776346e+18,0.5350595405979023,21854.939001255178,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4923217138411067e-09,False,False,True,-13.256466474732292,-13.25646646730473,-13.151586015163232,-13.151586015163232,-0.10488045956905978,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5016036160013755,False,,exact_efim,259.20629258654435,3888094.388798165,0.9999999996486031,3.357142856138866,1158155.775733047,89268263125.82436,2.3550251974776346e+18,2.3550251974776346e+18,2.342424410475046e+18,4.2462390681469423e-19,0.09767713847993889,-13.151586015163232,-3.8414693324217186,0.04153599009084492,4.6901122373964834e-05,64,21854.939001255178,88790624798.44435,88790624767.2436,3.888094388798165,1.158155775733047,89268263125.82436,2.3550251974776346e+18,2.342424410475046e+18,2.3550251974776346e+18,0.5350595405979023,21854.939001255178,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4923217138411067e-09,False,False,True,-13.256466474732292,-13.25646646730473,-13.151586015163232,-13.151586015163232,-0.10488045956905978,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,3,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,-3.8471909596820106,-0.10488045956905978,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5016036160013755,0.0,249.0,-13.151586015163232,-13.25646646730473,,0.0
uniform,Uniform,ok,ok,1.3914999726694077e-05,False,,none,318.71098171821023,4780664.725773154,1.0,3.357142857142857,1424027.790655833,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.780664725773154,1.424027790655833,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00022002599871484563,False,,none,318.7147263633345,4780720.895450017,1.0000000000004774,3.3571428571442214,1424044.5220483625,77288917530.4046,2.0389928278689452e+18,2.0389928278689452e+18,2.0389924127403197e+18,4.904382135787848e-19,0.10497426878816139,-13.13138181846529,-9.519523321608604,0.015917427562429868,2.1191713118592805e-08,64,125.4417500291203,77288901794.73506,77288901794.77196,4.780720895450018,1.4240445220483626,77288917530.4046,2.0389928278689452e+18,2.0389924127403197e+18,2.0389928278689452e+18,2.0359494145051605e-05,125.4417500291203,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1295375848290543,False,False,True,-13.256466474732292,-13.351293291028316,-13.13138181846529,-13.13138181846529,-0.12508465626700271,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.016158045099714684,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008133592000376666,False,,conventional_s2,317.57656149133686,4763648.422370053,0.9999999990487292,3.3571428544249406,1418959.1056845386,88790624859.68115,2.3424244129136814e+18,2.3424244129136814e+18,2.342423991653543e+18,4.269081189928881e-19,0.0979395071957241,-10.510009083578726,-6.2369798782524635,0.022564152540313277,7.61466908760457e-06,64,126.3647512229064,88790608976.09473,88790608891.63081,4.763648422370053,1.4189591056845385,88790624859.68115,2.3424244129136814e+18,2.342423991653543e+18,2.3424244129136814e+18,1.798393733320109e-05,126.3647512229064,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.8029062166241712e-07,False,False,True,-13.256466474732292,-10.9795759075648,-10.503822939607533,-10.503822939607533,-2.7526435351247596,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009333334997791098,False,,exact_efim,317.5765593734476,4763648.390601714,0.9999999984605868,3.357142852744534,1418959.0969318843,88790632030.71301,2.3424246020958177e+18,2.3424246020958177e+18,2.3424244080564536e+18,4.26908084514344e-19,0.09793950324076103,-10.509912625075222,-6.236969603741812,0.022570630097921505,7.614649945796863e-06,64,85.76215488967068,88790624812.25127,88790624675.56581,4.763648390601714,1.4189590969318844,88790632030.71301,2.3424246020958177e+18,2.3424244080564536e+18,2.3424246020958177e+18,8.283697324660473e-06,85.76215488967068,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.524838383994911e-09,False,False,True,-13.256466474732292,-10.97950541072434,-10.503734087513543,-10.503734087513543,-2.7527323872187495,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4774508269983926,False,,conventional_s2,316.30866246623157,4744629.936993473,0.9999999996425649,3.357142856121614,1413294.024215214,88790624872.87366,2.3424244132617185e+18,2.3424244132617185e+18,2.3424234835552015e+18,4.2690811892945817e-19,0.0979395071884482,-13.023436692049197,-5.414363572593226,0.033376917356508995,1.917213394609005e-05,64,187.72568645681616,88790589663.67719,88790589631.9403,4.744629936993473,1.4132940242152139,88790624872.87366,2.3424244132617185e+18,2.3424234835552015e+18,2.3424244132617185e+18,3.9689926032551305e-05,187.72568645681616,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.972019287447707e-07,False,False,True,-13.256466474732292,-13.256466470734216,-13.023436692049197,-13.023436692049197,-0.23302978268309538,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4770483209977101,False,,exact_efim,316.30865474666984,4744629.821200048,0.9999999993702477,3.3571428553435654,1413293.990051099,88790631210.4498,2.342424580456094e+18,2.342424580456094e+18,2.3424244095486863e+18,4.2690808845819477e-19,0.09793950369315207,-13.023427294050776,-5.414364443872982,0.033346444097085814,1.917197629191482e-05,64,80.48801325389422,88790624788.04562,88790624732.12953,4.744629821200047,1.413293990051099,88790631210.4498,2.342424580456094e+18,2.3424244095486863e+18,2.342424580456094e+18,7.296175479798054e-06,80.48801325389422,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.8877921275180656e-09,False,False,True,-13.256466474732292,-13.256466463776576,-13.023427294050776,-13.023427294050776,-0.23303918068151575,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5189568839996355,False,,exact_efim,316.30865474666984,4744629.821200048,0.9999999993702477,3.3571428553435654,1413293.990051099,88790631210.4498,2.342424580456094e+18,2.342424580456094e+18,2.3424244095486863e+18,4.2690808845819477e-19,0.09793950369315207,-13.023427294050776,-5.414364443872982,0.033346444097085814,1.917197629191482e-05,64,80.48801325389422,88790624788.04562,88790624732.12953,4.744629821200047,1.413293990051099,88790631210.4498,2.342424580456094e+18,2.3424244095486863e+18,2.342424580456094e+18,7.296175479798054e-06,80.48801325389422,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.8877921275180656e-09,False,False,True,-13.256466474732292,-13.256466463776576,-13.023427294050776,-13.023427294050776,-0.23303918068151575,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,-5.417211525901136,-0.23303918068151575,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5189568839996355,0.0,249.0,-13.023427294050776,-13.256466463776576,,0.0
uniform,Uniform,ok,ok,1.4566998288501054e-05,False,,none,387.42416601134653,5811362.490170198,1.0,3.357142857142857,1731044.146008144,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.811362490170198,1.7310441460081438,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,5,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001876599999377504,False,,none,387.4272000216941,5811408.000325412,1.0000000000009497,3.3571428571455706,1731057.7022231915,77039823972.41263,2.0324213814773693e+18,2.0324213814773693e+18,2.0323450917522957e+18,4.9202395188004705e-19,0.10514383895582602,-13.186861814707974,-9.599744827675869,0.01580494832760237,1.66211829998084e-08,64,-1700.5280041399058,77036932176.84659,77036932176.91975,5.811408000325412,1.7310577022231914,77039823972.41263,2.0324213814773693e+18,2.0323450917522957e+18,2.0324213814773693e+18,0.0037536372018586476,1700.5280041399058,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13237538012711306,False,False,True,-13.256466474732292,-13.39683252357136,-13.186861814707974,-13.186861814707974,-0.06960466002431787,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,5,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.015897883297367618,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008019874003366567,False,,conventional_s2,386.2026716319482,5793040.074479223,0.9999999992375053,3.3571428549643008,1725586.4062838117,88790624897.03113,2.3424244138990275e+18,2.3424244138990275e+18,2.342348177580885e+18,4.2690811881330827e-19,0.09793950717512487,-10.518256831165068,-6.236852294749839,0.022643296962618346,7.631798487844382e-06,64,-1699.9326698231869,88787735193.65158,88787735125.9514,5.793040074479223,1.7255864062838118,88790624897.03113,2.3424244138990275e+18,2.342348177580885e+18,2.3424244138990275e+18,0.003254590316345219,1699.9326698231869,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-3.254593375864025e-05,True,False,True,-13.256466474732292,-10.986830104731748,-10.511780397726888,-10.511780397726888,-2.7446860770054045,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,5,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009360608000861248,False,,exact_efim,386.20227399112247,5793034.109866837,0.9999999995753184,3.357142855929481,1725584.6290946528,88791965163.74855,2.342459772063064e+18,2.342459772063064e+18,2.34242441238349e+18,4.2690167486602105e-19,0.09793876800037582,-10.517932631475446,-6.236450928461192,0.022595045288290434,7.629590805271045e-06,64,-1157.7236998109531,88790624877.29176,88790624839.58401,5.793034109866837,1.7255846290946528,88791965163.74855,2.342459772063064e+18,2.34242441238349e+18,2.342459772063064e+18,0.0015095106432873266,1157.7236998109531,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.7759140766019e-10,False,False,True,-13.256466474732292,-10.986543387356626,-10.511461268792095,-10.511461268792095,-2.7450052059401973,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,5,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4989936950005358,False,,conventional_s2,384.9074814347414,5773612.2215211205,0.9999999996633359,3.35714285618096,1719799.385626712,88790624877.64545,2.3424244133876055e+18,2.3424244133876055e+18,2.3423395589779533e+18,4.269081189065152e-19,0.09793950718581644,-13.023607454672499,-5.413537260256377,0.033571130582799286,1.9192605489229632e-05,64,-1793.44462410829,88787408463.91832,88787408434.02678,5.7736122215211205,1.7197993856267122,88790624877.64545,2.3424244133876055e+18,2.3423395589779533e+18,2.3424244133876055e+18,0.0036225036405553796,1793.44462410829,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-3.622528532290371e-05,True,False,True,-13.256466474732292,-13.256466472105085,-13.023607454672499,-13.023607454672499,-0.2328590200597933,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,5,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
