asymmetry,method,metric,count,mean,median,std,ci95_low,ci95_high,p05,p25,p75,p95,max,min
6.0,conventional_s2,ee_mbit_per_j,8,1.1646974685925258,1.1495205966226085,0.05230542388933611,1.1209690399063303,1.2084258972787212,1.1100541861114752,1.123525783564091,1.211514197268531,1.2339115906406335,1.244922885075341,1.1051652885252568
6.0,conventional_s2,dense_psl_db,8,-10.23871232590057,-10.27790386440793,0.522343044708175,-10.675402039544368,-9.802022612256772,-10.895417470966068,-10.638865793288037,-9.709049271963453,-9.649413984546554,-9.634951488416085,-10.985682831860686
6.0,conventional_s2,independently_evaluated_unknown_fim,8,1.8327549180597926e+18,1.8497073929302042e+18,1.3626442876747166e+17,1.718835004736265e+18,1.9466748313833203e+18,1.6376717103897254e+18,1.7502906615391e+18,1.9599297848105523e+18,1.9705028597613578e+18,1.9712928322472614e+18,1.6283150823241352e+18
6.0,conventional_s2,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,conventional_s2,false_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
6.0,exact_efim,fim_mismatch_percent,8,2.7424837462946314,2.616346224890569,0.46960035691828567,2.349888023106165,3.135079469483098,2.3722962551464084,2.505812618338648,2.737508739212506,3.5018131757300175,3.821574533449484,2.363754929429543
6.0,exact_efim,centroid_magnitude_hz,8,49902.77461381146,48837.93353234111,4184.703401235871,46404.27501956326,53401.27420805966,46449.41419590293,47767.23407645661,49983.184576218984,56657.24249732722,59397.18899197596,46363.82365644869
6.0,exact_efim,rate_spectral_efficiency,8,258.1688198873353,255.07132506389672,11.737565490247526,248.35596956848948,267.98167020618115,245.30544184584434,249.47087465059587,268.76567368403477,273.39613295660024,275.79583489626623,244.06821651948724
6.0,exact_efim,ee_mbit_per_j,8,1.1535202596113479,1.1396803890399534,0.05244444164234055,1.1096756091751627,1.197364910047533,1.0960455917359917,1.1146571000185124,1.2008679042998165,1.2215571904659024,1.2322792630193984,1.0905175637727205
6.0,exact_efim,dense_psl_db,8,-10.690161864164809,-10.733372856996768,0.8813814918831638,-11.427015231316341,-9.953308497013277,-11.926421417861969,-10.99658915007095,-10.115750751776798,-9.653236953130653,-9.431787562587612,-12.405476218536009
6.0,exact_efim,independently_evaluated_unknown_fim,8,2.3424244112007255e+18,2.342424410018818e+18,2772452975.668554,2.342424408882897e+18,2.342424413518554e+18,2.3424244090674657e+18,2.342424409353475e+18,2.3424244118825313e+18,2.342424415744567e+18,2.3424244162110664e+18,2.3424244090205143e+18
6.0,exact_efim,physical_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
6.0,exact_efim,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
