method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,realization,channel_kind,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4682848029988236,False,,conventional_s2,305.9063092895223,4588594.639342834,0.9999999994154554,3.3571428554727296,1366815.4251650695,88790624847.70898,2.3424244125978383e+18,2.3424244125978383e+18,2.2924758114176788e+18,4.269081190504507e-19,0.09793950720232698,-12.937004593000383,-4.0920287917883025,0.04568499588224726,4.434096694373549e-05,64,43512.33892182112,86897301261.16364,86897301210.36829,4.588594639342834,1.3668154251650695,88790624847.70898,2.3424244125978383e+18,2.2924758114176788e+18,2.3424244125978383e+18,2.132346337902301,43512.33892182112,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.021323463952610044,True,True,True,-13.256466474732292,-13.25646645997087,-12.924411148503545,-12.924411148503545,-0.33205532622874756,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,180,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4934364800028561,False,,exact_efim,305.57979061333515,4583696.859200027,0.9999999997203539,3.3571428563438683,1365356.511576022,88983996418.92175,2.3475258328197156e+18,2.3475258328197156e+18,2.342424412475567e+18,4.259804028647712e-19,0.09783303290748849,-12.999728046972667,-4.036474496122467,0.053592789408726714,4.131951932884511e-05,64,13905.810868179919,88790624867.90419,88790624843.07423,4.5836968592000265,1.365356511576022,88983996418.92175,2.3475258328197156e+18,2.342424412475567e+18,2.3475258328197156e+18,0.21731050933829094,13905.810868179919,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.382829648985651e-10,False,False,True,-13.256466474732292,-13.256466465644834,-12.999728046972667,-12.999728046972667,-0.2567384277596254,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,180,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,1.0121074180024152,False,,exact_efim,305.36310422485315,4580446.563372797,0.9999999994454494,3.357142855558427,1364388.3386698735,88982250941.36646,2.3474797846108626e+18,2.3474797846108626e+18,2.342424409284544e+18,4.259887589045919e-19,0.09783399245011566,-13.256466461377663,-3.9098815715737647,0.05503660071936035,4.387656592166593e-05,64,13842.91224257439,88790624771.356,88790624722.11711,4.5804465633727975,1.3643883386698736,88982250941.36646,2.3474797846108626e+18,2.342424409284544e+18,2.3474797846108626e+18,0.21535330610553532,13842.91224257439,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.0005566352753283e-09,False,False,True,-13.256466474732292,-13.490561277396822,-13.256466461377663,-13.256466461377663,-1.335462940232901e-08,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251,1.0416666666666667e-06,180,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.9119935869968527,-1.335462940232901e-08,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.0121074180024152,2.0,251.0,-12.999728046972667,-13.256466465644834,-1.3671875e-06,1.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4798251419997541,False,,conventional_s2,247.6870921320109,3715306.3819801635,0.9999999995734514,3.357142855924147,1106687.0078000962,88790624864.35242,2.3424244130369167e+18,2.3424244130369167e+18,2.338416285557092e+18,4.2690811897042843e-19,0.0979395071931478,-13.036107110567972,-5.339846675317167,0.036450458260833964,2.0703727016127226e-05,64,12325.981921324636,88638695071.90112,88638695034.0924,3.7153063819801635,1.106687007800096,88790624864.35242,2.342424413036916e+18,2.338416285557092e+18,2.3424244130369167e+18,0.17111021630057302,12325.981921324636,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.001711102560961869,True,False,True,-13.256466474732292,-13.256466470236978,-13.036107110567972,-13.036107110567972,-0.22035936416432023,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,181,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4881262630005949,False,,exact_efim,247.65495652285176,3714824.347842776,0.9999999993853037,3.357142855386582,1106543.4233405616,88816870924.21202,2.3431168218520934e+18,2.3431168218520934e+18,2.342424409005221e+18,4.267819643792066e-19,0.09792503518984355,-13.030317007433837,-5.332544838969946,0.034527688809003476,2.04146169913515e-05,64,5123.105766906961,88790624766.1085,88790624711.52924,3.714824347842776,1.1065434233405615,88816870924.21202,2.3431168218520934e+18,2.342424409005221e+18,2.3431168218520934e+18,0.02955093149496768,5123.105766906961,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.1198019498024737e-09,False,False,True,-13.256466474732292,-13.25646645660553,-13.030317007433837,-13.030317007433837,-0.22614946729845542,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,181,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.45690308900157106,False,,exact_efim,247.65495652285176,3714824.347842776,0.9999999993853037,3.357142855386582,1106543.4233405616,88816870924.21202,2.3431168218520934e+18,2.3431168218520934e+18,2.342424409005221e+18,4.267819643792066e-19,0.09792503518984355,-13.030317007433837,-5.332544838969946,0.034527688809003476,2.04146169913515e-05,64,5123.105766906961,88790624766.1085,88790624711.52924,3.714824347842776,1.1065434233405615,88816870924.21202,2.3431168218520934e+18,2.342424409005221e+18,2.3431168218520934e+18,0.02955093149496768,5123.105766906961,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.1198019498024737e-09,False,False,True,-13.256466474732292,-13.25646645660553,-13.030317007433837,-13.030317007433837,-0.22614946729845542,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,181,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.335633230671176,-0.22614946729845542,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.45690308900157106,0.0,249.0,-13.030317007433837,-13.25646645660553,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48048132400072063,False,,conventional_s2,290.1061602644892,4351592.403967338,0.9999999994773597,3.3571428556495992,1296219.0145242761,88790624858.09386,2.3424244128718065e+18,2.3424244128718065e+18,2.34234696184263e+18,4.2690811900051984e-19,0.09793950719659952,-13.022815238477891,-5.408033285669827,0.03363761595424107,1.9263022991183923e-05,64,1713.4220833814109,88787689089.2636,88787689042.85957,4.351592403967338,1.2962190145242762,88790624858.09386,2.3424244128718065e+18,2.34234696184263e+18,2.3424244128718065e+18,0.0033064473180317152,1713.4220833814109,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-3.3064942289970905e-05,True,False,True,-13.256466474732292,-13.25646646068491,-13.022815238477891,-13.022815238477891,-0.23365123625440098,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,182,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48638765099894954,False,,exact_efim,290.1055313952629,4351582.970928944,0.9999999996007018,3.3571428560020053,1296216.2045469848,88791150943.06851,2.3424382917502336e+18,2.3424382917502336e+18,2.3424244107821947e+18,4.2690558958239004e-19,0.09793921705181069,-13.023098331582206,-5.408294850530949,0.03340881537893726,1.925514898706741e-05,64,725.3717546975114,88790624814.34015,88790624778.88622,4.351582970928944,1.2962162045469847,88791150943.06851,2.3424382917502336e+18,2.3424244107821947e+18,2.3424382917502336e+18,0.000592586284462604,725.3717546975114,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3611973974413536e-09,False,False,True,-13.256466474732292,-13.256466465347573,-13.023098331582206,-13.023098331582206,-0.23336814315008603,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,182,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5001277470000787,False,,exact_efim,290.1055313952629,4351582.970928944,0.9999999996007018,3.3571428560020053,1296216.2045469848,88791150943.06851,2.3424382917502336e+18,2.3424382917502336e+18,2.3424244107821947e+18,4.2690558958239004e-19,0.09793921705181069,-13.023098331582206,-5.408294850530949,0.03340881537893726,1.925514898706741e-05,64,725.3717546975114,88790624814.34015,88790624778.88622,4.351582970928944,1.2962162045469847,88791150943.06851,2.3424382917502336e+18,2.3424244107821947e+18,2.3424382917502336e+18,0.000592586284462604,725.3717546975114,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3611973974413536e-09,False,False,True,-13.256466474732292,-13.256466465347573,-13.023098331582206,-13.023098331582206,-0.23336814315008603,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,182,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.411137671808124,-0.23336814315008603,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5001277470000787,0.0,249.0,-13.023098331582206,-13.256466465347573,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5033353610015183,False,,conventional_s2,351.5436394533128,5273154.591799691,0.9999999995082876,3.3571428557379646,1570726.90034233,88790624864.40637,2.3424244130383396e+18,2.3424244130383396e+18,2.342377561126688e+18,4.269081189701691e-19,0.09793950719311806,-13.023544313085011,-5.412004091195048,0.033571363907607,1.9210279633765295e-05,64,-1332.6448376484657,88788848965.80252,88788848922.14394,5.273154591799691,1.57072690034233,88790624864.40637,2.3424244130383396e+18,2.342377561126688e+18,2.3424244130383396e+18,0.0020001461473443563,1332.6448376484657,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.0001859496306514e-05,True,False,True,-13.256466474732292,-13.256466462760361,-13.023544313085011,-13.023544313085011,-0.23292216164728075,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,183,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49481718400056707,False,,exact_efim,351.5432441152127,5273148.66172819,0.9999999994675708,3.357142855621631,1570725.1339924822,88790950581.38348,2.3424330059207537e+18,2.3424330059207537e+18,2.3424244104943744e+18,4.2690655291843626e-19,0.09793932755437519,-13.023468105333864,-5.411859839698793,0.03336077073342807,1.9207639107817762e-05,64,-570.8006722191163,88790624815.25098,88790624767.97626,5.27314866172819,1.5707251339924821,88790950581.38348,2.3424330059207537e+18,2.3424244104943744e+18,2.3424330059207537e+18,0.000366944384643579,570.8006722191163,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4840702151439787e-09,False,False,True,-13.256466474732292,-13.256466471180646,-13.023468105333864,-13.023468105333864,-0.23299836939842855,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,183,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4755495379977219,False,,exact_efim,351.5432441152127,5273148.66172819,0.9999999994675708,3.357142855621631,1570725.1339924822,88790950581.38348,2.3424330059207537e+18,2.3424330059207537e+18,2.3424244104943744e+18,4.2690655291843626e-19,0.09793932755437519,-13.023468105333864,-5.411859839698793,0.03336077073342807,1.9207639107817762e-05,64,-570.8006722191163,88790624815.25098,88790624767.97626,5.27314866172819,1.5707251339924821,88790950581.38348,2.3424330059207537e+18,2.3424244104943744e+18,2.3424330059207537e+18,0.000366944384643579,570.8006722191163,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4840702151439787e-09,False,False,True,-13.256466474732292,-13.256466471180646,-13.023468105333864,-13.023468105333864,-0.23299836939842855,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,183,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.414708977437964,-0.23299836939842855,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4755495379977219,0.0,249.0,-13.023468105333864,-13.256466471180646,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4702912330030813,False,,conventional_s2,420.9256139550516,6313884.209325774,0.99999999972879,3.3571428563679713,1880731.467041782,88790624888.0025,2.342424413660839e+18,2.342424413660839e+18,2.3424243726175273e+18,4.2690811885671825e-19,0.09793950718010434,-13.023388106143877,-5.4135053279842325,0.03331525762130479,1.9183450464974203e-05,64,39.44318368959276,88790623356.31868,88790623332.23776,6.313884209325773,1.880731467041782,88790624888.0025,2.3424244136608394e+18,2.3424243726175273e+18,2.342424413660839e+18,1.7521722953636652e-06,39.44318368959276,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7654003758397184e-08,False,False,True,-13.256466474732292,-13.256466484436478,-13.023388106143877,-13.023388106143877,-0.23307836858841569,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,184,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.488911790002021,False,,exact_efim,420.92561360397326,6313884.204059599,0.999999999705319,3.3571428563009116,1880731.4655107025,88790625184.84738,2.3424244214920346e+18,2.3424244214920346e+18,2.342424413985999e+18,4.269081174294786e-19,0.09793950701638861,-13.023388594056701,-5.4135068989580475,0.03331585155916802,1.9183429128028585e-05,64,16.867707763392193,88790624926.49272,88790624900.32782,6.313884204059599,1.8807314655107024,88790625184.84738,2.3424244214920346e+18,2.342424413985999e+18,2.3424244214920346e+18,3.204387575168356e-07,16.867707763392193,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,6.532609508650479e-12,False,False,True,-13.256466474732292,-13.256466481683077,-13.023388594056701,-13.023388594056701,-0.23307788067559088,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,184,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4903599499994016,False,,exact_efim,420.92561360397326,6313884.204059599,0.999999999705319,3.3571428563009116,1880731.4655107025,88790625184.84738,2.3424244214920346e+18,2.3424244214920346e+18,2.342424413985999e+18,4.269081174294786e-19,0.09793950701638861,-13.023388594056701,-5.4135068989580475,0.03331585155916802,1.9183429128028585e-05,64,16.867707763392193,88790624926.49272,88790624900.32782,6.313884204059599,1.8807314655107024,88790625184.84738,2.3424244214920346e+18,2.342424413985999e+18,2.3424244214920346e+18,3.204387575168356e-07,16.867707763392193,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,6.532609508650479e-12,False,False,True,-13.256466474732292,-13.256466481683077,-13.023388594056701,-13.023388594056701,-0.23307788067559088,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,184,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.4163527446759465,-0.23307788067559088,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4903599499994016,0.0,249.0,-13.023388594056701,-13.256466481683077,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48923954400015646,False,,conventional_s2,346.23812827363855,5193571.924104578,0.9999999994385571,3.3571428555387346,1547021.4249405672,88790624858.83301,2.3424244128913065e+18,2.3424244128913065e+18,2.34211952131291e+18,4.2690811899696597e-19,0.09793950719619186,-13.02351266283077,-5.370144129109983,0.034720245152375456,1.982393032875993e-05,64,3399.566005270952,88779067859.65968,88779067809.8153,5.193571924104578,1.5470214249405672,88790624858.83301,2.342424412891306e+18,2.34211952131291e+18,2.3424244128913065e+18,0.013016069023133923,3399.566005270952,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00013016115097180426,True,False,True,-13.256466474732292,-13.256466459721397,-13.02351266283077,-13.02351266283077,-0.2329538119015222,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,185,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4789441659995646,False,,exact_efim,346.2355220007941,5193532.830011912,0.9999999998177413,3.357142856622118,1547009.7793924469,88792683559.41635,2.342478724374224e+18,2.342478724374224e+18,2.3424244130020275e+18,4.2689822092926063e-19,0.09793837180259164,-13.022725281575784,-5.370210794095413,0.034165498809971835,1.9791941333353904e-05,64,1434.8158023823987,88790624879.21281,88790624863.02995,5.193532830011912,1.5470097793924469,88792683559.41635,2.342478724374224e+18,2.3424244130020275e+18,2.342478724374224e+18,0.0023185428166849578,1434.8158023823987,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.1353273908120983e-10,False,False,True,-13.256466474732292,-13.256466474772333,-13.022725281575784,-13.022725281575784,-0.23374119315650788,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,185,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.45369046199994045,False,,exact_efim,346.2355220007941,5193532.830011912,0.9999999998177413,3.357142856622118,1547009.7793924469,88792683559.41635,2.342478724374224e+18,2.342478724374224e+18,2.3424244130020275e+18,4.2689822092926063e-19,0.09793837180259164,-13.022725281575784,-5.370210794095413,0.034165498809971835,1.9791941333353904e-05,64,1434.8158023823987,88790624879.21281,88790624863.02995,5.193532830011912,1.5470097793924469,88792683559.41635,2.342478724374224e+18,2.3424244130020275e+18,2.342478724374224e+18,0.0023185428166849578,1434.8158023823987,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.1353273908120983e-10,False,False,True,-13.256466474732292,-13.256466474772333,-13.022725281575784,-13.022725281575784,-0.23374119315650788,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,185,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.373063172993353,-0.23374119315650788,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.45369046199994045,0.0,249.0,-13.022725281575784,-13.256466474772333,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49270189500020933,False,,conventional_s2,213.61096524657472,3204164.478698621,0.9999999994669251,3.357142855619786,954431.97281132,88790624854.45642,2.3424244127758454e+18,2.3424244127758454e+18,2.3353669356552827e+18,4.269081190180088e-19,0.09793950719860565,-13.045737996452228,-5.219831262500133,0.038816797375672396,2.2803804164895927e-05,64,-16355.93978072853,88523108135.67766,88523108088.4882,3.204164478698621,0.95443197281132,88790624854.45642,2.3424244127758454e+18,2.3353669356552827e+18,2.3424244127758454e+18,0.301289428255205,16355.93978072853,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0030128947911069303,True,False,True,-13.256466474732292,-13.256466456754088,-13.045737996452228,-13.045737996452228,-0.21072847828006402,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,186,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48224871499769506,False,,exact_efim,213.55450637092522,3203317.5955638783,0.9999999998296032,3.3571428566560093,954179.7094552736,88834356190.73834,2.343578108336362e+18,2.343578108336362e+18,2.342424412029475e+18,4.266979608842101e-19,0.09791539742312287,-13.033352242605297,-5.21904485029275,0.03609528950774762,2.2108945791242882e-05,64,-6612.96942234588,88790624841.29456,88790624826.16492,3.2033175955638784,0.9541797094552735,88834356190.73834,2.343578108336362e+18,2.342424412029475e+18,2.343578108336362e+18,0.04922798616283984,6612.96942234588,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.287233843799428e-10,False,False,True,-13.256466474732292,-13.256466469088451,-13.033352242605297,-13.033352242605297,-0.22311423212699566,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,186,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4886559719998331,False,,exact_efim,213.55450637092522,3203317.5955638783,0.9999999998296032,3.3571428566560093,954179.7094552736,88834356190.73834,2.343578108336362e+18,2.343578108336362e+18,2.342424412029475e+18,4.266979608842101e-19,0.09791539742312287,-13.033352242605297,-5.21904485029275,0.03609528950774762,2.2108945791242882e-05,64,-6612.96942234588,88790624841.29456,88790624826.16492,3.2033175955638784,0.9541797094552735,88834356190.73834,2.343578108336362e+18,2.342424412029475e+18,2.343578108336362e+18,0.04922798616283984,6612.96942234588,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.287233843799428e-10,False,False,True,-13.256466474732292,-13.256466469088451,-13.033352242605297,-13.033352242605297,-0.22311423212699566,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,186,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.222286707104994,-0.22311423212699566,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4886559719998331,0.0,249.0,-13.033352242605297,-13.256466469088451,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49949707400082843,False,,conventional_s2,431.43140737366457,6471471.110604969,0.9999999996370006,3.357142856105716,1927672.246307645,88790624878.61789,2.34242441341326e+18,2.34242441341326e+18,2.3423968925606154e+18,4.269081189018397e-19,0.09793950718528013,-13.023340192205474,-5.412821265125498,0.03351629897291571,1.9194954852667003e-05,64,1021.3667273305309,88789581720.85713,88789581688.62657,6.471471110604969,1.927672246307645,88790624878.61789,2.34242441341326e+18,2.3423968925606154e+18,2.34242441341326e+18,0.0011748875432975032,1021.3667273305309,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-1.1749113404529384e-05,True,False,True,-13.256466474732292,-13.256466477820156,-13.023340192205474,-13.023340192205474,-0.23312628252681833,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,187,natural_tdl,,,,,,,,,,,,,,,,,,,,,
